Movie Name,Storyline,Rating,Voting Count,Image URL,Duration,Year,Cleaned_Storyline
Axes and Os,"Four college girls on a weekend getaway are hunted by a legendary ax murderer, until the hunter becomes the prey when one female turns out to be something otherworldly.",7.4, (20,"https://m.media-amazon.com/images/M/MV5BN2EzY2Q4MWQtMzM0Yi00MWM5LWE3Y2EtMTI2ODlkY2M1MjVkXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",,2024.0,Four college girls on a weekend getaway are hunted by a legendary ax murderer until the hunter becomes the prey when one female turns out to be something otherworldly
The Soul Eater,"When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces.",5.8, (3.7K,"https://m.media-amazon.com/images/M/MV5BMGRhNTZhYzAtY2VmMy00MmJjLTg1MTYtY2E3OTdkNjA2NDZmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 48m,2024.0,When violent and gruesome deaths starts plaguing a small mountain village an old legend about a malevolent creature resurfaces
The Best Christmas Pageant Ever,Nobody is ready for the mayhem and surprises that ensue when six of the worst youngsters disrupt the town's yearly Christmas performance.,6.8, (8.4K,"https://m.media-amazon.com/images/M/MV5BMmZhOTNkYmEtMjRlNC00YzViLWFlNGMtNWFmN2FiODM5NmYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 39m,2024.0,Nobody is ready for the mayhem and surprises that ensue when six of the worst youngsters disrupt the towns yearly christmas performance
The New Year That Never Came,"On the brink of revolution in 1989 Romania, six lives intersect amid protests and personal struggles, leading to the explosive fall of Ceausescu and the communist regime.",8.1, (6.4K,"https://m.media-amazon.com/images/M/MV5BOTUyN2NjYzEtZmE5My00NmUzLWFjMTgtYjY1NGMxMWM0MTVlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 18m,2024.0,On the brink of revolution in  romania six lives intersect amid protests and personal struggles leading to the explosive fall of ceausescu and the communist regime
Tikdam,"In a small hill town, a father plans to migrate to the big city. However, his young children embark on an adventurous mission to stop him, using every trick in the book. Will their efforts keep the family together?",7.7, (509,"https://m.media-amazon.com/images/M/MV5BYzkyYTkzYmMtZjVmOS00MzU1LTgwZjYtMDAxNTkzODgxODM1XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 57m,2024.0,In a small hill town a father plans to migrate to the big city however his young children embark on an adventurous mission to stop him using every trick in the book will their efforts keep the family together
Handsome Guys,"Self-proclaimed tough guys 'Jae-pil' and 'Sang-gu' move into their dream European-style house. When unwanted visitors arrive, awakening an evil spirit hitherto sealed in the basement, a dark aura begins to envelop the house.",6.5, (1.8K,"https://m.media-amazon.com/images/M/MV5BYWU1YWMxN2UtMTY2OS00ZTc5LTg4ZjYtZjE3ZTIyZGM1YTk5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 41m,2024.0,Selfproclaimed tough guys jaepil and sanggu move into their dream europeanstyle house when unwanted visitors arrive awakening an evil spirit hitherto sealed in the basement a dark aura begins to envelop the house
Alien: Rubicon,A series of alien spheres land on planet Earth destroying everything in their path with ease. It's up to a scientist and the President of the USA to find a way to stop the alien invasion.,2.4, (1.1K,"https://m.media-amazon.com/images/M/MV5BYzMxMTgyMWEtMDQ4ZC00OTc5LTk1OGQtZjJjY2U2MTRkNmU4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 26m,2024.0,A series of alien spheres land on planet earth destroying everything in their path with ease its up to a scientist and the president of the usa to find a way to stop the alien invasion
Guns & Moses,A beloved small town rabbi in the high desert becomes an unlikely gunslinger after his community is violently attacked.,5.4, (903,"https://m.media-amazon.com/images/M/MV5BZjZiMTBiYWMtMTZjZi00OTMxLWI5NmUtMWE2OTFmZjQwMDI1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 34m,2024.0,A beloved small town rabbi in the high desert becomes an unlikely gunslinger after his community is violently attacked
One Fast Move,"A young man seeks out his estranged father to pursue his dream of becoming a professional motorcycle racer. With help from his love interest and a motorcycle shop owner, he begins to break down the walls his father's absence had created.",5.0, (2.5K,"https://m.media-amazon.com/images/M/MV5BZmU1ZGMyYWQtNjg4Yi00ZGJlLWEyOGYtZTExZTNkMjA5YTNjXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 48m,2024.0,A young man seeks out his estranged father to pursue his dream of becoming a professional motorcycle racer with help from his love interest and a motorcycle shop owner he begins to break down the walls his fathers absence had created
La Cocina,"In the heart of a bustling Times Square kitchen, dreams and desperation collide as the staff each chase the elusive American dream.",7.0, (4.8K,"https://m.media-amazon.com/images/M/MV5BMGYyYjI3MGQtNGIzNS00MTgxLWE2NDctMmZlNzE5OGY4NTY3XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",2h 19m,2024.0,In the heart of a bustling times square kitchen dreams and desperation collide as the staff each chase the elusive american dream
Apocalypse in the Tropics,An exploration of the profound impact of evangelism on Brazil's political landscape.,7.5, (2.7K,"https://m.media-amazon.com/images/M/MV5BZmIyNTViNGItNWJmYy00ZDY2LWE2MGMtMDQ0NDE4ZjhkY2I4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 50m,2024.0,An exploration of the profound impact of evangelism on brazils political landscape
Black Box Diaries,"Journalist Shiori Ito investigates her own sexual assault, seeking to prosecute the high-profile offender. Her quest becomes a landmark case, exposing Japan's outdated judicial and societal systems.",7.5, (4.4K,"https://m.media-amazon.com/images/M/MV5BYTNiMTk5Y2ItOTNlZi00OGYxLTljMmUtZTJiNzEzZjliZmVmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 42m,2024.0,Journalist shiori ito investigates her own sexual assault seeking to prosecute the highprofile offender her quest becomes a landmark case exposing japans outdated judicial and societal systems
Horror in the High Desert 3: Firewatch,"As a wildfire bears down on the opposite side of the state, Oscar Mendoza, armed with a secret, takes advantage of the distraction and journeys to Northeastern Nevada in search of missing outdoorsman Gary Hinge's last known whereabouts.",5.4, (986,"https://m.media-amazon.com/images/M/MV5BZjEyOGZiNGUtZTJmNS00N2NiLTlmOTEtY2E5YmY2YWY4YzliXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",1h 28m,2024.0,As a wildfire bears down on the opposite side of the state oscar mendoza armed with a secret takes advantage of the distraction and journeys to northeastern nevada in search of missing outdoorsman gary hinges last known whereabouts
Levels,"After witnessing his girlfriend's murder, a man risks everything - including reality itself - to discover the truth.",5.0, (2K,"https://m.media-amazon.com/images/M/MV5BOTAxMmVlMzQtMTgxOS00NDQ5LWJmZTctZTc1OGNlZmU5M2EyXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 33m,2024.0,After witnessing his girlfriends murder a man risks everything  including reality itself  to discover the truth
Trouble,"Conny, a divorced salesman, gets wrongfully imprisoned for murder. There, he meets criminals who mistake him for a pilot like his ex-wife's new boyfriend. Chaos ensues as he navigates life behind bars while separated from his daughter.",6.2, (7.8K,"https://m.media-amazon.com/images/M/MV5BOTMwZmFkZjctOGJhMi00ZmQyLTk4ODAtYTM0OTFlNjkyZTVlXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 38m,2024.0,Conny a divorced salesman gets wrongfully imprisoned for murder there he meets criminals who mistake him for a pilot like his exwifes new boyfriend chaos ensues as he navigates life behind bars while separated from his daughter
The Fire Inside,Claressa Shields becomes the first American woman to win a gold medal only to learn that not all dreams are created equal.,6.7, (3.5K,"https://m.media-amazon.com/images/M/MV5BYjI4YmU1MTAtOGVkZi00NWI5LTljMGItZjhlYWU2YzEzNzg1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 49m,2024.0,Claressa shields becomes the first american woman to win a gold medal only to learn that not all dreams are created equal
The Greatest Night in Pop,"On January 28th 1985, dozens of the era's most popular musicians gathered in Los Angeles to record a charity single for African famine relief. Setting egos aside, they collaborated on a song that would make history.",7.9, (16K,"https://m.media-amazon.com/images/M/MV5BNDhiMmU0YzEtNzE0Mi00OTRmLWEyMjAtZWRhNzJlZmRiM2U2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 36m,2024.0,On january th  dozens of the eras most popular musicians gathered in los angeles to record a charity single for african famine relief setting egos aside they collaborated on a song that would make history
Else,"A romance blossoms between an introvert and a confident woman, but their relationship faces a threat when a strange epidemic causes the infected to merge with their surroundings, trapping the couple in a shapeshifting nightmare.",5.4, (825,"https://m.media-amazon.com/images/M/MV5BNmZiZGM1ZWYtMWFiNS00NDhiLThhNzYtYzY2M2Q0YjM1YWM5XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 42m,2024.0,A romance blossoms between an introvert and a confident woman but their relationship faces a threat when a strange epidemic causes the infected to merge with their surroundings trapping the couple in a shapeshifting nightmare
The Strange Dark,"With her family's safety on the line, Susan must choose who to trust: her husband, who claims he can see the future, or the mysterious strangers at her door.",5.4, (405,"https://m.media-amazon.com/images/M/MV5BZTUwYzA5ODItYTI1Zi00NmI3LWE5NzEtOGExMDZiNGMzYmQ1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 24m,2024.0,With her familys safety on the line susan must choose who to trust her husband who claims he can see the future or the mysterious strangers at her door
Long Gone Heroes,"A special forces soldier who has given up country, religion, and even hope, must return to the field of battle to track down his niece, a reporter, caught in the middle of an illegal private contracting operation that went dead wrong.",5.1, (1.9K,"https://m.media-amazon.com/images/M/MV5BN2U3OGI5OTQtOWZmZS00YTJmLTkwMzYtZjVmNGNkN2QzMzI4XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 41m,2024.0,A special forces soldier who has given up country religion and even hope must return to the field of battle to track down his niece a reporter caught in the middle of an illegal private contracting operation that went dead wrong
My Name Is Loh Kiwan,"After defecting from North Korea, Loh Kiwan struggles to obtain refugee status in Belgium, where he encounters a dejected woman who has lost all hope.",6.7, (4.8K,"https://m.media-amazon.com/images/M/MV5BZWNkMjk0NmItOWI4Yi00ZjNhLTlkZWItZDcxOTg3ZTUwZDYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 11m,2024.0,After defecting from north korea loh kiwan struggles to obtain refugee status in belgium where he encounters a dejected woman who has lost all hope
Sons,The idealistic prison officer Eva is faced with the dilemma of her life when a young man from her past gets transferred to the prison where she works.,6.4, (3.1K,"https://m.media-amazon.com/images/M/MV5BNjUzNzJjOWMtN2FkNi00ZTYxLWFlYzMtNzJmMTZkMTA5NjJmXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 40m,2024.0,The idealistic prison officer eva is faced with the dilemma of her life when a young man from her past gets transferred to the prison where she works
Breathe,"An East Flatbush mother and daughter, barely surviving in an oxygen-less world, must band together to protect each other when intruders arrive claiming to know their missing father.",4.3, (8.3K,"https://m.media-amazon.com/images/M/MV5BZmEyZGVjMGItNGIxZi00ZDdkLThmZWYtN2ExYmZlMGUwN2VlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 33m,2024.0,An east flatbush mother and daughter barely surviving in an oxygenless world must band together to protect each other when intruders arrive claiming to know their missing father
Blue Cave,"Navy soldier Cem embarks on trip to ""Blue Cave"" he promised wife Alara. Journey unveils details of their relationship, affirming enduring love beyond death.",5.3, (8.1K,"https://m.media-amazon.com/images/M/MV5BNTU4NTY0N2QtNjA1NC00MWFjLWI2YjQtZmUxZjM4OGU0MDU2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 28m,2024.0,Navy soldier cem embarks on trip to blue cave he promised wife alara journey unveils details of their relationship affirming enduring love beyond death
Bhakshak,Revolves around the journey of an unwavering woman's quest to seek justice and her perseverance in getting a heinous crime to light.,7.2, (7.5K,"https://m.media-amazon.com/images/M/MV5BNjJjODljMDMtZjFiMy00NTM4LThhMjctYWFjYzZkMmMzZTcyXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 14m,2024.0,Revolves around the journey of an unwavering womans quest to seek justice and her perseverance in getting a heinous crime to light
The Other Side,"A forty-year-old poet wakes up handcuffed to a hospital bed. Accused of his mother's murder, he claims it was an act of love: a plan to aid his mother's death and end his own life at the same time.",7.3, (508,"https://m.media-amazon.com/images/M/MV5BMDNkYWZkMDctMmUwNC00ODg1LWEwZTktOTQ5NzU5MjI4NjU2XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 58m,2024.0,A fortyyearold poet wakes up handcuffed to a hospital bed accused of his mothers murder he claims it was an act of love a plan to aid his mothers death and end his own life at the same time
Streets of Gloria,"Gabriel, a closeted gay anthropologist, travels to Rio after his grandmother's death to study sex workers. He becomes seduced by his research subjects and joins them as a sex worker himself.",5.8, (73,"https://m.media-amazon.com/images/M/MV5BY2IwYjBjYTQtNGNhNi00NjdmLThjMmItOTMzNzVlMjZmZTVhXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 43m,2024.0,Gabriel a closeted gay anthropologist travels to rio after his grandmothers death to study sex workers he becomes seduced by his research subjects and joins them as a sex worker himself
5lbs of Pressure,"Trying to start over, Adam searches for redemption as he returns to his old neighborhood to put to rest his demons while the brother of the man he killed seeks revenge.",5.3, (2K,"https://m.media-amazon.com/images/M/MV5BZDRmYWQ1ZGYtNWE5MS00OTUxLThlMjItODQ1ZDBkZTA5MTg1XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 51m,2024.0,Trying to start over adam searches for redemption as he returns to his old neighborhood to put to rest his demons while the brother of the man he killed seeks revenge
Kadaisi Ulaga Por,"In a dystopian future, political conflicts arise in India due to trade blockades by international forces, resulting in civil unrest.",6.1, (1.3K,"https://m.media-amazon.com/images/M/MV5BODYzOGY4NmEtYjRiNi00OGI3LWE4MWItZWJlM2MwNDUwMDM1XkEyXkFqcGc@._V1_QL75_UY133_CR9,0,90,133_.jpg",2h 20m,2024.0,In a dystopian future political conflicts arise in india due to trade blockades by international forces resulting in civil unrest
High Tide,"Heartbroken and adrift, undocumented Brazilian immigrant Lourenço searches for purpose in the queer mecca of Provincetown. As the summer season comes to a fade, he sparks an intense and unexpected romance with Maurice. Together, the two reconcile the pasts they've left behind and their uncertain futures.",6.3, (1.3K,"https://m.media-amazon.com/images/M/MV5BNjExYTQ5MTItZGVlYy00YzdmLWI5OWItMTBkOTJiYTFjODhiXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 41m,2024.0,Heartbroken and adrift undocumented brazilian immigrant loureno searches for purpose in the queer mecca of provincetown as the summer season comes to a fade he sparks an intense and unexpected romance with maurice together the two reconcile the pasts theyve left behind and their uncertain futures
