Movie Name,Storyline,Rating,Voting Count,Image URL,Duration,Year
Január 2,Klára moves out of her shared home with her husband's help from friend Ági. Seven car trips convey the challenges a wife faces during separation despite a repetitive route.,6.1, (267,"https://m.media-amazon.com/images/M/MV5BM2ZiZmNiOWUtNmRkMC00YmIwLWJlMWQtZGQzMjA4ZDljYzZjXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 27m,2024
El Hareefa,"Circumstances force Majed to leave his High end life, move from his private school to a public school. Over time,he gains the respect of his classmates because of his football skills",6.8, (1.4K,"https://m.media-amazon.com/images/M/MV5BMTAwMDRhOGQtNWEzNy00M2MwLThjOTAtMTJmZjYyNWExNTI2XkEyXkFqcGc@._V1_QL75_UY133_CR9,0,90,133_.jpg",1h 57m,2024
Her Seyin Basi Merkür,"It tells the laughter-filled journey of a young girl named Elif, who wanted to be a war correspondent and found herself writing horoscopes in the astrology department.",3.4, (630,"https://m.media-amazon.com/images/M/MV5BNmJmNjYzZjgtYzUzNy00OTcyLTkwMDktNDZhYmZhZTAyZmVjXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 45m,2024
Valley of the Shadow of Death,"Pastor Leung, who preaches God's forgiveness, finds himself in a dire situation when his church gives shelter to a young man who caused the death of his beloved daughter.",6.4, (139,"https://m.media-amazon.com/images/M/MV5BZjg5YjVjNjgtNDQ2NS00MGJmLWJjNGMtNjVlOWZlMDE1Y2VhXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 24m,2024
Two Blue Hearts,"Reunited after years apart, a young couple faces a new chapter of parenthood as they negative challenges in raising their 4-year-old son together.",7.5, (557,"https://m.media-amazon.com/images/M/MV5BYWE0NDg4MjQtMTUyYS00MzhlLTg5OTItNzQ3OTE2NGVlMWI2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 46m,2024
Another End,"Two people who have loved each other, and continue to love each other, even after one of them dies.",6.4, (1.1K,"https://m.media-amazon.com/images/M/MV5BMzk4ODMwZTgtMjZiYy00NjgyLTliY2YtYWFmZDVlZjY5OWUyXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 59m,2024
Love Li,Follows an orphan who later becomes a gangster when he grows up,6.6, (15K,"https://m.media-amazon.com/images/M/MV5BNWRmNjMyNGQtNzAzMi00NjgyLWE3NGItNzhmMGM3MjI4ZjZjXkEyXkFqcGc@._V1_QL75_UX90_CR0,34,90,133_.jpg",2h 48m,2024
Tre menn til Vilma,"Vilma Veierød lives alone. She shuns social media and worries too much - most of all about death. One day, the handsome priest Ivar and the pathologist Robert appear on her doorstep with a letter and the news of her fathers passing.",6.3, (350,"https://m.media-amazon.com/images/M/MV5BOThjMGY0NjYtNzdjYy00ODEzLTk1YTgtZmVkNmEyZDhiYzJiXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 32m,2024
The Landlord,"Macy, a writer, moves to a new house with eccentric landlord Katie, who becomes fixated on her. Despite her friends' jealousy, Macy decides to move, unsure of her survival.",N/A,N/A,"https://m.media-amazon.com/images/M/MV5BOTY4ZTIwZTgtNWQxYi00NTIxLWIyOWMtNTI3ZWNkOTQ1OGM2XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",N/A,2024
Amityville: Where the Echo Lives,"When paranormal investigator Heather West receives a call from a terrified woman who claims her house is inhabited by a ghost, she discovers the building has a horrifying history.",1.4, (568,"https://m.media-amazon.com/images/M/MV5BYzU5MTVkNDQtMzc3Ni00YzA1LWIxNWUtODMzYjFkZjllMzU5XkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",1h 29m,2024
Salawahan,"Melaine can't get enough with the two men in her life. When a new man arrives, she gives in to temptation.",4.3, (522,"https://m.media-amazon.com/images/M/MV5BMTc3ZmE0MzMtMjBiYS00YjU1LWIxMjQtYWZiYTg4OTk0N2E2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 56m,2024
Resident Orca,"A decades-long mission to free Lolita, a captive orca held in America's smallest whale tank, unites Indigenous leaders, experts, and activists. As her health declines, they race against time to reunite her with her wild family.",6.7, (58,"https://m.media-amazon.com/images/M/MV5BODAxYTZkMDEtMWIyOS00ZTM3LWIzMGItNjM0MDM2YzFjNTRkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 37m,2024
ReEmigrantai 2,"Grandmother dies and all her belongings need to be brought from England to Lithuania. Few things go wrong and quadruple ends up with not only grandmothers belongings, but the grandmother herself in a van on the road through Europe.",6.3, (201,"https://m.media-amazon.com/images/M/MV5BYWNjNGEyYjctMDgyMy00MmUwLWE2YTUtNDdhYzFhMzQ2ZDY5XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 35m,2024
Adrianne & the Castle,"Alan built a castle in rural Illinois with his late love. Facing life alone, he revisits their fantasy through musical re-enactments transporting him to the world they shared.",7.5, (38,"https://m.media-amazon.com/images/M/MV5BMWYyYWM3YTktMTU0My00NDZlLTk4MzAtZDg3MGE5OTIyNTZkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 26m,2024
Promise I'll Be Fine,A carefree summer in a Slovakian valley is forever changed for 15-year-old Enrique when he uncovers unpleasant news about his mother that force him to question his family's ties and the path ahead.,7.7, (57,"https://m.media-amazon.com/images/M/MV5BMDYzYThiNjYtNzhlMy00ZjRhLTk3M2YtYTliZTg4YTMwMTBiXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 32m,2024
Stripped: Nashville,"This observational documentary follows the lives of Nashville's most dynamic exotic dancers over the course of several days - highlighting their skills as dancers, upbringing, personal relationships and business acumen.",5.7, (117,"https://m.media-amazon.com/images/M/MV5BYzI4YzdmYWUtYzlmYS00ZTM4LWIxZDUtYzEyYzc2YzEzMWNlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 22m,2024
Secret Shadow,"27 year old twin brothers Nathan and Robert live together. After admitting Nathan walked into the woods of danger, things get spooky when Nathan mentions statues appearing, bikes getting stolen and brought to their yard, and teenage girls breaking into people's homes to throw a party and kill the owners.",7.2, (20,"https://m.media-amazon.com/images/M/MV5BM2Y5ZmZjMjEtNjBhMC00MTU1LWFmZDUtZDIzNDgzMTg1N2Q1XkEyXkFqcGc@._V1_QL75_UY133_CR6,0,90,133_.jpg",1h 22m,2024
Janji Darah,"Two people who once tied a promise to each other, face a very impossible problem after death separates them, because their promise is to always protect each other wherever they are.",4.4, (182,"https://m.media-amazon.com/images/M/MV5BYjE3YjQ4MjUtNDRhZS00YjUzLThhYjUtNmJiOGU1ODQ2M2RjXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 44m,2024
Bienvenidos al paraíso,"A chocolatier facing money woes and a rebellious partner meet, fall in love. Six months later, they plan a lavish Caribbean wedding. However, jealousy consumes their relationship during the holidays, leading to disastrous consequences.",5.0, (27,"https://m.media-amazon.com/images/M/MV5BM2IxZDc0MzctNDNhMy00NWI1LTllZTktNTc1MjkwYzkxOTA4XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 40m,2024
Father There is Only One 4,N/A,5.2, (831,"https://m.media-amazon.com/images/M/MV5BNjdlZjdiNTAtN2U0YS00N2E1LWFiZDktODQ0YzhkNDhlMGEzXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 30m,2024
Init,"When a young barrio lass moves in to the city to study, she lives in a boarding house with other college students. Unknown to them, behind her shy and timid personality is a woman with insatiable hunger for sex.",4.4, (291,"https://m.media-amazon.com/images/M/MV5BZDI4NDM0NmItZmE0My00ZWNhLWIwZTgtNDE3NGY4YjhlYjcxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",49m,2024
Happy Birthday to Me,"The birthday plan goes haywire when Puneeth, the birthday boy finds his friend fallen dead in the apartment floor. The situation worsens, when unexpected people arrive to his apartment leading to chaos.",8.2, (92,"https://m.media-amazon.com/images/M/MV5BMjM2ZTMxZmUtYmIzNy00ZDdiLTg4YjktYTQxZDJiOTdlZjJiXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 52m,2024
The Greatest of All Time,"Gandhi is a hostage negotiator, field agent, and spy working for the Special Anti-Terrorist Squad (SATS). After years of service, he is called back for a critical mission that sets him on a dangerous collision course with his own past.",5.7, (26K,"https://m.media-amazon.com/images/M/MV5BYjc1NDJmMjAtMTJmYi00ZGJmLWFhZTItNThmOTQyMzU4MGM3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",3h 3m,2024
Lover,"Arun and Divya's six-year relationship starts unraveling as they drift apart, raising the question of whether love can withstand such differences.",7.1, (3.4K,"https://m.media-amazon.com/images/M/MV5BZmUwODkyNWMtNDE2Ni00YTg3LTg5ZjUtM2EwN2FmNWIyZGRkXkEyXkFqcGc@._V1_QL75_UX90_CR0,8,90,133_.jpg",2h 25m,2024
Baby John,Revolves around a DCP who transforms and travels to a different place in order to safeguard his family.,5.0, (19K,"https://m.media-amazon.com/images/M/MV5BMTM2NmVmOTYtNTBmMi00ZTliLWE2MDktZDM1ZWEwN2M5YmYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 39m,2024
Top 1,"Azi and Dex are both vying to be their batch valedictorian but Dex is always behind Azi. He then plans to make her fall in love to be a distraction, but his plan is a double-edged sword.",5.0, (310,"https://m.media-amazon.com/images/M/MV5BOTI1M2NhNWYtY2FmYy00MzVhLThmMzAtNGZmZjM1NzlkN2UyXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 38m,2024
Crew,Follows three hard-working women as their destinies lead to some unwarranted situations and they end up caught in a web of lies.,5.8, (39K,"https://m.media-amazon.com/images/M/MV5BNGRmYjBmOWQtMmY1NS00Njk3LWFkYWYtZWY3ODQ0N2U2NTBhXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 58m,2024
Sex-Positive,"Virginia tumbles into a wild and thrilling new world of sexual liberation when she moves in with a group of polyamorous party animals, including the charming but commitment-phobic Jake.",4.1, (904,"https://m.media-amazon.com/images/M/MV5BNzZjMjM2MjEtNGNlYy00NGY4LWJmYzgtZTQzODBkNDk1M2M1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 25m,2024
Yodha,"After terrorists hijack a passenger plane, an off-duty soldier aboard devises a strategy to defeat the hijackers and ensure the passengers' survival when the engine fails.",5.8, (9.3K,"https://m.media-amazon.com/images/M/MV5BZjAyYjZmMjQtNGZlNi00ZGQ0LTkxNTUtNWQ2YzA3MWJjYjc2XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 10m,2024
A Legend,An archeologist noticed that the texture of the relics discovered during the excavation of a glacier closely resembled a jade pendant seen in one of his dreams. He and his team then embark on an expedition into the depths of the glacier.,4.7, (1.3K,"https://m.media-amazon.com/images/M/MV5BNjg1MTQ0MmUtY2Y1Ni00MDE5LTg3NjctOTYxNzc5OWFmNWJkXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",2h 9m,2024
Private Tutor,"Joy, a struggling teacher, tutors Erica. Erica's wealthy widower father Gordon and Erica develop feelings for Joy, who is dissatisfied with her partner Vigo's lack of support.",4.7, (287,"https://m.media-amazon.com/images/M/MV5BMTVjNjdkM2QtMmI1ZS00NTI1LTg0MzctODhmM2M5M2Y5M2MyXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 5m,2024
Bonhoeffer: Pastor. Spy. Assassin.,"As the world teeters on the brink of annihilation, Dietrich Bonhoeffer joins a deadly plot to assassinate Hitler, risking his faith and fate to save millions of Jews from genocide.",6.2, (4.6K,"https://m.media-amazon.com/images/M/MV5BMmU2MzcyNDUtYjFmMC00NzQwLTgzODUtNWQ2OTExN2ExOTdiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 13m,2024
School of Magical Animals 3,"Children with magical animal companions at Winterstein School experience adventures spanning a forest and fashion show, encountering a snobbish cat and vegan crocodile while navigating friendship and first love.",5.7, (512,"https://m.media-amazon.com/images/M/MV5BNDhjZmRmYTAtZDdhMC00NzNlLTgyYmQtMzUwYjdiNWU4MGQzXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 45m,2024
Zero,"Two Americans end up in Dakar, Senegal with bombs strapped to their chests and ten hours to find out why.",5.2, (158,"https://m.media-amazon.com/images/M/MV5BZTI4OWMyZmYtMGJmYS00NDc0LTk0YTItYjFiYjkzYzAxZDQ5XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 28m,2024
Vicky Vidya Ka Woh Wala Video,"A newly married couple's relationship and reputation are put at risk when their private video CD is stolen. The story follows their roller coaster journey to recover the CD, navigating a series of unexpected difficulties along the way.",5.2, (12K,"https://m.media-amazon.com/images/M/MV5BNDViYjk4ZmYtNjhhYS00OGQ0LWFlNTktZTYwMzcyZDUwODcwXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 32m,2024
The Family Star,"The highs and lows of family relationships in a Indian middle-class family. The life of Govardhan, who wants to achieve greatness in life but has to navigate through a myriad of relationship/trust/ego issues.",5.4, (6K,"https://m.media-amazon.com/images/M/MV5BZjUyZjdmYjMtODgxNC00NGQxLWFkNjEtNDQ4M2ZhN2ZiZGVmXkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg",2h 39m,2024
Mittran Da Challeya Truck Ni,"Satta, a truck driver, wants a practical wife to organize his life. Jindi, an independent woman, desires wealth and luxury. Their clashing paths lead to an unconventional relationship defying traditional romance norms.",7.6, (1.2K,"https://m.media-amazon.com/images/M/MV5BODIxNDllZjQtYTZmYi00MGUyLWE1YzQtYzg2MDhjYmE5OGRkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 11m,2024
A True Gentleman,It follows a gigolo as he falls in love with a young girl.,4.5, (2.8K,"https://m.media-amazon.com/images/M/MV5BMmVlMDcwYzctNjU1Ny00ZWUyLTk4MzEtOTk4MWE3NzFlMDNlXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 50m,2024
Wanted Man,"Follows a police officer who must retrieve an eyewitness and escort her after a cartel shooting leaves several DEA agents dead, but then he must decide who to trust when they discover that the attack was executed by American forces.",4.9, (3K,"https://m.media-amazon.com/images/M/MV5BNWIxYzZlMzUtZTg1YS00MDhjLWIwOWEtY2Y5ZmFmZTQ3YzA1XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 25m,2024
Operation: Raqqa,"In 2014, on the streets of Raqa, an international spy Haibala (aka El Saharawi) tries to hunt down El Jordano, one of the most wanted ISIS leaders.",5.6, (581,"https://m.media-amazon.com/images/M/MV5BMDkzMDU5NTYtNjk4ZC00YTcwLTkyMjgtYjc2YTRkYzE4OTBlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 47m,2024
Scurry,"Two strangers who find themselves trapped underground when the city is attacked by a monstrous threat. Badly injured with limited resources they must navigate a treacherous, narrowing tunnel in hopes of finding an exit.",3.7, (901,"https://m.media-amazon.com/images/M/MV5BZDliOTBhMWUtMDU5Ny00ZmExLTk5YTMtMTFkYWIwMjg3NmFkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 40m,2024
The Contract,"Following up on a murder investigation, failed journalist Giuseppe falls into the trap of the devil.",6.6, (116,"https://m.media-amazon.com/images/M/MV5BZmM1NTA3YmItMGE5Yy00NzZhLTlkNDgtYTM5YjVhMTY4NmE4XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 45m,2024
TL,"Brenda, a top agent in a BPO company, is always overlooked for promotion. But not this time; as she gets more than intimate with her TL. Is her long awaited position within her reach? Or did she just put herself in a bad situation?",4.5, (236,"https://m.media-amazon.com/images/M/MV5BNTg1MDlkMTYtNGVmNC00YzViLWIyYTQtODQwZDc2ZDY0YWEwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",46m,2024
French Girl,"Gordon Kinski, a high school teacher from Brooklyn, goes with his girlfriend and chef Sophie Tremblay to her hometown of Quebec City where she is testing for the Michelin 3-star restaurant of super-chef Ruby Collins.",5.5, (3.1K,"https://m.media-amazon.com/images/M/MV5BYmMwMzE0NTMtY2NlMi00OTMxLTlhOWYtMDhlNGQ0NzE1ZGMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 46m,2024
Legend of the White Dragon,"In the Aftermath, the city was left decimated. A past reminder of the great battle and fall of heroes. The heroes were blamed, stripped of their titles and hunted.",7.9, (54,"https://m.media-amazon.com/images/M/MV5BMmRkNTdhMTQtZDVkYS00MTQzLWJiYjYtYmRlZjIzNzM2ZmY2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 30m,2024
Hijack '93,"In an effort to dismantle their military-backed government, four men hijack an airplane, leveraging passengers on board in the name of social change.",3.8, (1.1K,"https://m.media-amazon.com/images/M/MV5BYzNkNDI5NjYtNDRhOC00MDU1LWJkZmEtNzJiOWY1ZDk3ZTIyXkEyXkFqcGc@._V1_QL75_UY133_CR15,0,90,133_.jpg",1h 27m,2024
Persona,"A Man forms a passionate and sensual relationship with a woman in his dreams, upon waking up he must deceive his surreal hallucinations and Insomnia to find a way to re-unite with her again.",N/A,N/A,N/A,N/A,2024
The Underdoggs,"Jaycen ""Two Js"" Jennings is a washed-up ex-professional football star who has hit rock bottom. When Jaycen is sentenced to community service coaching an unruly pee-wee football team, he sees it as an opportunity to turn his life around.",5.6, (4.9K,"https://m.media-amazon.com/images/M/MV5BNWY0MDBmYzEtZDJjNC00MTQ0LWJkZTgtZjQ3YTAyNjU4ZTdhXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 36m,2024
Mylanji,"Surya, a National Geographic photographer with a speech disorder, travels to Ooty to photograph a rare bird. He meets Charu, an orphan escaping forced marriage by choosing another man, but she unknowingly falls for him instead.",9.0, (328,"https://m.media-amazon.com/images/M/MV5BNGQwNmM1MmItODg4NS00MTVhLWI5MzUtZmQ2YWY5OWY4ZWViXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h,2024
Tura!,"Documentary on the life of Faster, Pussycat. Kill. Kill. star/Asian American actress Tura Satana. A wild ride chronicling Tura's brutal childhood, burlesque career, cult movie stardom, and impact as a female icon and cinema pioneer.",7.1, (157,"https://m.media-amazon.com/images/M/MV5BN2YwYTU2OTYtNTAxNS00MjFjLTg5NDMtY2MwZmU3MDE0NmVhXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 45m,2024
The Curse of the Necklace,Family navigates turbulent 1960s dynamics. Mom separates from alcoholic husband. Daughters grapple with changes. Dad's antique gift hides dark force that imperils all.,4.4, (1.9K,"https://m.media-amazon.com/images/M/MV5BNjgwOTVlYzEtNGRhZi00YjliLTlhZGUtOWQxYjg0YTc2MjU1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 39m,2024
Wake,"Desperate for a lead role in a Hollywood remake, a struggling actress tracks down the lead of the original film who's now a mysterious recluse. Strange occurrences quickly turn the meeting into a nightmare.",3.4, (324,"https://m.media-amazon.com/images/M/MV5BZDI2NTFhZmQtODYzNi00N2I3LTkzOTAtNjY3ZWU2ZmIzZWVmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 25m,2024
Bardovi,"Anant, a hearse driver, discovers his late mother and grandmother were involved in a mysterious experiment after having strange dreams about them.",7.0, (79,"https://m.media-amazon.com/images/M/MV5BYWI5NGU1YjAtZjkwYS00MjE3LTk0YWItMzEyODk2YmQ2NDMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 30m,2024
Katas,"Carmina works as a maid in a mansion and soon learns about the dirty secret of their masters, Alex and Grace.",4.6, (328,"https://m.media-amazon.com/images/M/MV5BMDYzMzA1ODAtMzMyOS00OGFlLWIxN2MtMmYxODUwM2I3YTA5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 41m,2024
The Corpse Washer,"Lela, a mortician, grapples with uncovering the truth behind her mother's mysterious deaths while haunted by spirits and burdened by the weight of untold secrets.",6.1, (1.6K,"https://m.media-amazon.com/images/M/MV5BNzUwMTE1YTUtYzU0NS00M2I3LTk2YjItOWRjNWI2NzBjYjExXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 47m,2024
